order_id,order_date,category,region,payment_mode,unit_price,quantity,discount_pct,net_amount
3635,2024-02-04,Beauty,East,Debit Card,34.18,5,10,153.81
3304,2024-02-04,Clothing,South,Credit Card,39.72,5,20,158.88
1092,2024-02-05,Electronics,East,Debit Card,292.7,2,15,497.59
2451,2024-02-05,Clothing,West,Debit Card,43.56,5,10,196.02
1439,2024-02-05,Furniture,South,Debit Card,377.43,1,10,339.69
1654,2024-02-05,Furniture,East,Debit Card,341.11,5,15,1449.72
1169,2024-02-05,Electronics,North,Debit Card,221.93,5,10,998.68
3234,2024-02-05,Groceries,East,UPI,14.2,4,0,56.8
3350,2024-02-05,Electronics,North,Cash,233.69,2,0,467.38
3434,2024-02-05,Toys,West,Debit Card,20.22,2,15,34.37
3205,2024-02-05,Furniture,North,Cash,351.1,2,0,702.2
1171,2024-02-06,Groceries,East,Credit Card,15.87,3,5,45.23
3430,2024-02-06,Electronics,South,Credit Card,244.38,2,20,391.01
2173,2024-02-06,Beauty,West,Debit Card,32.95,4,5,125.21
2305,2024-02-06,Groceries,West,Debit Card,15.78,2,20,25.25
1028,2024-02-07,Furniture,East,Credit Card,326.13,4,20,1043.62
2415,2024-02-08,Electronics,West,UPI,276.57,1,10,248.91
2111,2024-02-08,Electronics,South,Credit Card,271.95,4,0,1087.8
1475,2024-02-08,Toys,East,Credit Card,24.17,2,0,48.34
2465,2024-02-09,Toys,North,Credit Card,25.57,5,15,108.67
1995,2024-02-09,Toys,East,Debit Card,29.08,4,0,116.32
3055,2024-02-09,Electronics,West,UPI,185.24,3,0,555.72
3357,2024-02-10,Electronics,North,Credit Card,212.26,2,10,382.07
3959,2024-02-10,Groceries,East,Credit Card,16.27,5,15,69.15
2791,2024-02-11,Groceries,North,UPI,14.84,3,0,44.52
2513,2024-02-11,Clothing,East,Debit Card,50.66,4,10,182.38
3718,2024-02-11,Clothing,West,UPI,38.58,1,10,34.72
1276,2024-02-11,Beauty,South,Debit Card,37.55,3,5,107.02
3279,2024-02-11,Electronics,North,UPI,199.61,1,0,199.61
1045,2024-02-12,Beauty,South,Credit Card,32.3,4,10,116.28
3206,2024-02-12,Clothing,West,Debit Card,34.01,2,0,68.02
3104,2024-02-12,Groceries,West,UPI,15.59,3,5,44.43
3641,2024-02-12,Clothing,North,Debit Card,45.33,2,0,90.66
1733,2024-02-12,Groceries,West,Credit Card,19.01,1,0,19.01
2355,2024-02-13,Toys,East,UPI,19.27,1,0,19.27
2799,2024-02-13,Furniture,South,Credit Card,211.59,5,15,899.26
3166,2024-02-13,Electronics,East,Cash,175.92,4,0,703.68
2717,2024-02-13,Electronics,North,UPI,199.6,4,10,718.56
3595,2024-02-13,Beauty,South,Debit Card,36.73,5,5,174.47
3992,2024-02-14,Clothing,East,Credit Card,29.19,4,5,110.92
2509,2024-02-14,Clothing,North,Credit Card,40.49,2,0,80.98
2215,2024-02-14,Electronics,West,UPI,206.17,1,5,195.86
2155,2024-02-14,Clothing,North,Debit Card,31.81,3,5,90.66
3831,2024-02-14,Electronics,North,UPI,320.07,1,5,304.07
2652,2024-02-15,Furniture,West,UPI,384.41,5,10,1729.85
1489,2024-02-15,Clothing,North,Debit Card,49.65,4,20,158.88
1129,2024-02-15,Groceries,East,Debit Card,16.95,3,0,50.85
2262,2024-02-15,Groceries,South,Debit Card,17.89,3,10,48.3
1391,2024-02-16,Groceries,North,Credit Card,11.22,1,20,8.98
3709,2024-02-16,Clothing,North,Credit Card,33.66,1,10,30.29
2785,2024-02-16,Electronics,West,Credit Card,241.46,1,0,241.46
1460,2024-02-16,Groceries,North,Credit Card,18.76,4,5,71.29
1196,2024-02-16,Groceries,South,UPI,17.6,4,10,63.36
1799,2024-02-17,Furniture,South,Credit Card,381.61,2,0,763.22
2891,2024-02-17,Beauty,North,Credit Card,31.18,2,0,62.36
3429,2024-02-17,Beauty,West,Debit Card,23.58,1,0,23.58
1307,2024-02-18,Beauty,West,Credit Card,36.96,5,0,184.8
2356,2024-02-18,Electronics,South,UPI,179.85,2,10,323.73
3296,2024-02-18,Toys,East,Debit Card,25.47,2,10,45.85
3305,2024-02-18,Clothing,West,Cash,37.53,2,5,71.31
1080,2024-02-19,Beauty,South,Debit Card,37.22,1,20,29.78
2023,2024-02-19,Furniture,North,UPI,307.14,2,0,614.28
1030,2024-02-19,Beauty,East,Credit Card,24.15,1,5,22.94
3289,2024-02-19,Clothing,South,Credit Card,33.09,1,0,33.09
3810,2024-02-19,Clothing,East,Debit Card,49.13,2,0,98.26
1175,2024-02-20,Beauty,East,Cash,27.31,1,5,25.94
1548,2024-02-20,Furniture,West,Credit Card,340.22,1,5,323.21
3380,2024-02-20,Electronics,West,Debit Card,200.78,1,0,200.78
3485,2024-02-21,Groceries,South,Debit Card,11.53,2,5,21.91
2247,2024-02-21,Clothing,North,Credit Card,48.9,1,5,46.46
2442,2024-02-21,Groceries,North,Credit Card,17.78,3,20,42.67
1907,2024-02-22,Toys,South,UPI,23.76,3,20,57.02
3617,2024-02-22,Electronics,South,Credit Card,206.66,3,0,619.98
2394,2024-02-22,Groceries,South,Cash,18.01,2,5,34.22
2768,2024-02-23,Groceries,North,UPI,16.8,4,0,67.2
1401,2024-02-23,Clothing,East,UPI,42.3,1,10,38.07
3928,2024-02-23,Electronics,South,Credit Card,183.53,1,10,165.18
2849,2024-02-23,Clothing,South,Debit Card,37.14,4,5,141.13
2282,2024-02-24,Groceries,East,Debit Card,13.12,1,0,13.12
2128,2024-02-24,Groceries,West,Credit Card,11.52,4,15,39.17
2295,2024-02-24,Electronics,North,UPI,308.4,1,5,292.98
3681,2024-02-24,Groceries,South,Credit Card,18.52,5,10,83.34
2940,2024-02-24,Toys,South,Credit Card,18.57,2,5,35.28
2378,2024-02-24,Groceries,South,Credit Card,12.13,1,0,12.13
3317,2024-02-24,Groceries,North,Credit Card,13.84,2,20,22.14
3638,2024-02-24,Clothing,West,UPI,32.37,4,10,116.53
2832,2024-02-24,Furniture,North,Debit Card,264.04,2,0,528.08
2831,2024-02-24,Furniture,West,UPI,369.09,4,5,1402.54
3942,2024-02-26,Beauty,West,Credit Card,24.59,3,5,70.08
1983,2024-02-26,Clothing,South,UPI,38.83,2,5,73.78
2113,2024-02-26,Furniture,North,UPI,213.18,5,10,959.31
3768,2024-02-26,Groceries,North,Credit Card,10.93,2,0,21.86
1789,2024-02-26,Furniture,North,UPI,377.19,1,10,339.47
1295,2024-02-26,Clothing,South,UPI,50.93,1,10,45.84
3907,2024-02-27,Groceries,North,Credit Card,15.26,2,0,30.52
3834,2024-02-27,Electronics,West,Debit Card,232.17,1,0,232.17
3255,2024-02-27,Beauty,South,UPI,22.07,3,0,66.21
2329,2024-02-27,Groceries,North,Credit Card,10.74,5,5,51.02
2939,2024-02-27,Clothing,South,Debit Card,44.79,1,0,44.79
2926,2024-02-27,Groceries,West,Credit Card,14.57,2,0,29.14
3851,2024-02-27,Toys,East,Credit Card,18.02,2,15,30.63
2667,2024-02-27,Clothing,East,Cash,42.6,3,0,127.8
1893,2024-02-27,Beauty,South,Debit Card,30.6,4,0,122.4
2690,2024-02-28,Electronics,South,Credit Card,308.6,3,0,925.8
1230,2024-02-28,Groceries,West,Cash,14.58,3,15,37.18
1377,2024-02-28,Clothing,West,Debit Card,31.3,3,15,79.82
3608,2024-02-29,Clothing,East,Credit Card,50.54,1,15,42.96
1296,2024-02-29,Furniture,West,Credit Card,260.29,2,0,520.58
3067,2024-02-29,Toys,North,Debit Card,28.56,5,5,135.66
1537,2024-02-29,Beauty,South,UPI,27.21,3,5,77.55
2596,2024-03-01,Clothing,South,UPI,42.08,4,0,168.32
2924,2024-03-02,Toys,East,Cash,20.5,2,0,41.0
1470,2024-03-02,Furniture,East,Cash,347.44,5,5,1650.34
2575,2024-03-02,Furniture,East,Cash,257.35,5,10,1158.08
3607,2024-03-03,Electronics,South,Debit Card,309.9,4,5,1177.62
3045,2024-03-03,Beauty,North,Debit Card,34.74,4,10,125.06
1238,2024-03-03,Groceries,East,Credit Card,13.27,2,0,26.54
1599,2024-03-03,Furniture,West,Debit Card,364.76,2,0,729.52
3883,2024-03-03,Groceries,North,Credit Card,12.02,2,0,24.04
3844,2024-03-03,Electronics,East,Credit Card,261.68,1,20,209.34
2322,2024-03-04,Electronics,West,Credit Card,240.44,4,0,961.76
1550,2024-03-04,Groceries,East,Credit Card,13.99,2,20,22.38
3229,2024-03-04,Groceries,South,Credit Card,10.66,2,15,18.12
2870,2024-03-05,Electronics,South,UPI,209.25,4,0,837.0
2494,2024-03-05,Beauty,West,Credit Card,24.87,5,20,99.48
2525,2024-03-05,Clothing,South,Debit Card,47.1,2,10,84.78
3510,2024-03-05,Furniture,West,UPI,235.21,3,15,599.79
3649,2024-03-05,Groceries,East,Debit Card,12.99,2,10,23.38
3785,2024-03-05,Furniture,West,UPI,326.78,3,20,784.27
3074,2024-03-06,Clothing,East,Debit Card,35.96,2,0,71.92
2787,2024-03-06,Clothing,North,Cash,46.29,2,0,92.58
1407,2024-03-06,Electronics,North,Debit Card,226.06,4,20,723.39
2607,2024-03-06,Groceries,North,UPI,13.98,3,15,35.65
1374,2024-03-07,Electronics,East,Credit Card,293.37,5,5,1393.51
1988,2024-03-07,Groceries,East,Credit Card,19.19,4,20,61.41
3782,2024-03-07,Clothing,East,UPI,44.4,2,15,75.48
2326,2024-03-08,Electronics,West,Credit Card,268.74,2,20,429.98
1898,2024-03-08,Toys,South,Credit Card,17.64,4,5,67.03
3030,2024-03-09,Clothing,West,Credit Card,42.75,1,10,38.48
1871,2024-03-09,Furniture,South,Cash,251.47,2,5,477.79
1627,2024-03-09,Beauty,East,Credit Card,26.38,1,5,25.06
1851,2024-03-10,Groceries,South,UPI,13.65,5,15,58.01
3086,2024-03-10,Groceries,East,Cash,11.92,5,0,59.6
2344,2024-03-10,Clothing,West,UPI,35.87,4,0,143.48
2641,2024-03-10,Groceries,West,Debit Card,13.78,2,5,26.18
1094,2024-03-10,Beauty,West,Debit Card,29.12,4,0,116.48
2315,2024-03-11,Clothing,North,Credit Card,29.3,3,0,87.9
2193,2024-03-11,Furniture,West,Cash,370.24,3,5,1055.18
3505,2024-03-11,Beauty,East,Credit Card,32.63,2,0,65.26
3833,2024-03-11,Clothing,West,UPI,44.29,1,5,42.08
1994,2024-03-12,Groceries,South,UPI,16.11,5,15,68.47
2271,2024-03-12,Electronics,North,UPI,245.93,4,10,885.35
1110,2024-03-12,Electronics,South,Debit Card,248.17,3,0,744.51
3186,2024-03-12,Toys,West,Debit Card,30.03,3,15,76.58
3784,2024-03-13,Groceries,South,Cash,19.26,2,5,36.59
1584,2024-03-13,Groceries,West,Credit Card,15.85,4,0,63.4
2333,2024-03-13,Furniture,East,UPI,251.12,4,10,904.03
3957,2024-03-13,Beauty,West,UPI,25.86,4,10,93.1
1844,2024-03-13,Furniture,South,Debit Card,272.46,4,20,871.87
1091,2024-03-13,Toys,East,Credit Card,29.75,4,5,113.05
3271,2024-03-13,Electronics,North,Credit Card,301.77,2,5,573.36
2804,2024-03-14,Groceries,East,Credit Card,17.0,4,10,61.2
2683,2024-03-14,Groceries,South,Debit Card,11.01,1,20,8.81
1703,2024-03-14,Clothing,South,Credit Card,50.38,2,5,95.72
2820,2024-03-14,Electronics,South,UPI,219.09,2,10,394.36
2722,2024-03-15,Beauty,West,Debit Card,25.02,1,0,25.02
3365,2024-03-15,Electronics,East,Credit Card,222.28,1,0,222.28
1336,2024-03-16,Clothing,South,Debit Card,36.34,2,10,65.41
3657,2024-03-16,Clothing,East,UPI,44.51,5,5,211.42
3621,2024-03-16,Groceries,East,Credit Card,14.81,1,5,14.07
3195,2024-03-16,Groceries,West,UPI,12.35,1,0,12.35
2562,2024-03-17,Groceries,East,Credit Card,18.19,1,0,18.19
1929,2024-03-17,Electronics,North,UPI,321.17,2,0,642.34
2864,2024-03-17,Toys,West,Credit Card,22.58,2,5,42.9
3676,2024-03-17,Groceries,West,Cash,10.96,1,10,9.86
1786,2024-03-17,Electronics,West,Debit Card,223.13,1,20,178.5
2715,2024-03-17,Electronics,East,Credit Card,262.64,1,15,223.24
1720,2024-03-17,Beauty,South,Credit Card,34.0,3,5,96.9
1146,2024-03-18,Groceries,West,Credit Card,17.7,3,15,45.14
2268,2024-03-18,Beauty,North,Credit Card,38.82,5,0,194.1
3764,2024-03-18,Groceries,East,Credit Card,10.89,1,10,9.8
2524,2024-03-18,Furniture,East,Cash,254.03,5,10,1143.14
3181,2024-03-19,Electronics,North,UPI,297.55,2,10,535.59
3801,2024-03-19,Groceries,North,Credit Card,15.47,3,5,44.09
3012,2024-03-19,Groceries,South,Credit Card,15.67,5,0,78.35
3765,2024-03-19,Toys,North,UPI,25.33,3,0,75.99
2219,2024-03-19,Beauty,East,UPI,29.64,1,0,29.64
1636,2024-03-20,Clothing,West,Cash,34.23,2,5,65.04
2306,2024-03-20,Electronics,East,Debit Card,232.17,2,5,441.12
3818,2024-03-20,Beauty,North,UPI,21.68,4,0,86.72
1629,2024-03-21,Groceries,West,Credit Card,14.94,2,0,29.88
2904,2024-03-21,Toys,South,Credit Card,18.98,1,0,18.98
2011,2024-03-21,Toys,East,Debit Card,26.32,5,10,118.44
3788,2024-03-21,Electronics,South,Debit Card,231.6,4,0,926.4
1842,2024-03-22,Electronics,West,Debit Card,254.3,3,0,762.9
2188,2024-03-22,Toys,West,Debit Card,30.69,2,0,61.38
2377,2024-03-22,Clothing,East,Cash,51.48,2,0,102.96
1347,2024-03-22,Groceries,West,Debit Card,18.68,1,0,18.68
1125,2024-03-23,Electronics,East,UPI,255.02,3,10,688.55
2100,2024-03-23,Toys,North,Debit Card,21.38,4,5,81.24
1704,2024-03-23,Clothing,West,Credit Card,42.73,1,20,34.18
3423,2024-03-24,Groceries,North,UPI,13.51,5,0,67.55
1090,2024-03-24,Furniture,West,Credit Card,258.36,2,5,490.88
2857,2024-03-24,Beauty,South,UPI,34.96,3,0,104.88
2847,2024-03-25,Groceries,West,Debit Card,19.19,2,0,38.38
1469,2024-03-25,Beauty,West,Credit Card,29.58,4,0,118.32
1174,2024-03-25,Electronics,South,Cash,175.04,5,5,831.44
1603,2024-03-26,Clothing,North,Debit Card,49.68,5,5,235.98
3259,2024-03-26,Clothing,North,Debit Card,47.47,1,0,47.47
1805,2024-03-27,Toys,West,Credit Card,27.87,2,0,55.74
2806,2024-03-27,Clothing,North,UPI,40.58,5,0,202.9
1441,2024-03-27,Furniture,South,Credit Card,295.57,3,10,798.04
1438,2024-03-27,Toys,East,Cash,23.84,4,10,85.82
1500,2024-03-28,Furniture,South,Credit Card,383.07,3,20,919.37
3551,2024-03-28,Furniture,North,Debit Card,272.74,2,15,463.66
1363,2024-03-29,Beauty,West,Cash,22.31,3,10,60.24
3896,2024-03-29,Groceries,South,Debit Card,17.45,4,10,62.82
3905,2024-03-29,Groceries,East,UPI,19.12,1,10,17.21
3451,2024-03-29,Groceries,North,UPI,15.3,2,5,29.07
1158,2024-03-30,Groceries,North,Debit Card,13.95,2,5,26.5
2085,2024-03-30,Electronics,North,Credit Card,301.8,2,0,603.6
1262,2024-03-30,Groceries,South,Credit Card,16.19,1,5,15.38
1379,2024-03-30,Electronics,West,Debit Card,248.15,4,20,794.08
1290,2024-03-30,Furniture,South,Cash,254.74,3,5,726.01
1850,2024-03-30,Groceries,North,Credit Card,11.41,5,0,57.05
3513,2024-03-30,Beauty,East,Credit Card,33.28,2,5,63.23
3862,2024-03-30,Electronics,North,UPI,296.42,3,0,889.26
1076,2024-03-31,Electronics,North,UPI,277.16,4,20,886.91
3808,2024-03-31,Clothing,South,Cash,34.97,2,10,62.95
1432,2024-03-31,Groceries,West,UPI,12.68,4,0,50.72
1831,2024-04-01,Clothing,North,UPI,48.14,4,10,173.3
2444,2024-04-01,Groceries,South,Credit Card,18.84,1,10,16.96
3610,2024-04-01,Clothing,West,UPI,36.66,5,0,183.3
1650,2024-04-02,Clothing,South,UPI,38.28,4,5,145.46
3978,2024-04-02,Groceries,West,Debit Card,14.27,1,0,14.27
1949,2024-04-02,Toys,West,Credit Card,20.62,3,10,55.67
2650,2024-04-03,Furniture,South,Debit Card,358.01,5,0,1790.05
1859,2024-04-03,Beauty,North,Credit Card,26.69,2,5,50.71
1462,2024-04-03,Electronics,North,Cash,254.45,5,20,1017.8
1829,2024-04-03,Groceries,West,Debit Card,18.58,4,5,70.6
1572,2024-04-03,Clothing,East,Debit Card,28.33,4,10,101.99
1660,2024-04-03,Electronics,North,Cash,220.69,1,0,220.69
3835,2024-04-03,Beauty,East,Credit Card,38.6,2,10,69.48
1264,2024-04-03,Beauty,West,UPI,31.86,2,20,50.98
1365,2024-04-04,Clothing,North,UPI,43.96,2,10,79.13
3313,2024-04-04,Electronics,North,UPI,221.39,1,10,199.25
3046,2024-04-04,Electronics,South,Debit Card,266.6,2,0,533.2
3494,2024-04-04,Clothing,West,Debit Card,37.64,3,0,112.92
1274,2024-04-04,Toys,South,Credit Card,19.26,2,0,38.52
1912,2024-04-05,Beauty,South,Credit Card,32.6,4,0,130.4
3464,2024-04-05,Groceries,South,Debit Card,13.28,1,0,13.28
1087,2024-04-05,Electronics,North,Debit Card,216.01,4,15,734.43
2099,2024-04-06,Electronics,West,Cash,262.24,1,5,249.13
3261,2024-04-06,Groceries,South,Debit Card,17.83,1,0,17.83
2233,2024-04-06,Beauty,North,Credit Card,33.99,5,0,169.95
2439,2024-04-06,Beauty,West,UPI,30.21,5,0,151.05
3149,2024-04-07,Groceries,South,Credit Card,12.91,1,0,12.91
3291,2024-04-07,Electronics,South,UPI,292.79,5,10,1317.56
1647,2024-04-07,Clothing,West,Debit Card,28.7,4,5,109.06
2978,2024-04-07,Toys,West,Debit Card,22.85,1,20,18.28
3753,2024-04-07,Groceries,West,Credit Card,14.52,5,0,72.6
3878,2024-04-08,Groceries,West,Debit Card,13.76,3,0,41.28
3601,2024-04-08,Toys,West,Debit Card,28.09,2,10,50.56
1776,2024-04-08,Toys,West,Credit Card,29.81,2,5,56.64
3478,2024-04-08,Furniture,East,Credit Card,347.4,1,5,330.03
2552,2024-04-08,Beauty,North,UPI,21.32,3,20,51.17
3383,2024-04-09,Beauty,North,Credit Card,34.82,2,0,69.64
1418,2024-04-09,Beauty,South,Debit Card,28.98,4,15,98.53
3372,2024-04-09,Groceries,East,Debit Card,15.16,3,15,38.66
2685,2024-04-09,Furniture,East,Credit Card,276.96,1,20,221.57
2453,2024-04-09,Clothing,East,Debit Card,39.31,3,5,112.03
1371,2024-04-09,Clothing,West,Debit Card,34.81,3,0,104.43
3687,2024-04-09,Clothing,West,Cash,47.44,3,0,142.32
3109,2024-04-10,Clothing,West,Cash,37.47,1,0,37.47
2340,2024-04-10,Clothing,North,Credit Card,47.07,3,0,141.21
1748,2024-04-10,Electronics,East,Credit Card,228.22,2,0,456.44
3849,2024-04-10,Beauty,East,Debit Card,32.61,3,0,97.83
1434,2024-04-10,Groceries,East,Credit Card,11.7,2,10,21.06
3142,2024-04-11,Groceries,East,UPI,15.38,5,20,61.52
2447,2024-04-11,Groceries,East,UPI,18.88,2,0,37.76
1767,2024-04-11,Groceries,South,UPI,18.68,4,10,67.25
1769,2024-04-11,Toys,West,Debit Card,19.14,2,0,38.28
2110,2024-04-11,Clothing,West,UPI,35.34,4,0,141.36
3852,2024-04-12,Electronics,West,Debit Card,310.32,1,10,279.29
1351,2024-04-12,Groceries,South,Credit Card,18.21,3,15,46.44
3112,2024-04-12,Electronics,East,UPI,223.19,1,0,223.19
2898,2024-04-12,Groceries,South,UPI,16.87,2,0,33.74
3706,2024-04-12,Furniture,West,Credit Card,337.13,4,5,1281.09
1069,2024-04-13,Toys,East,UPI,19.2,5,5,91.2
3240,2024-04-13,Clothing,North,Debit Card,39.8,1,0,39.8
3236,2024-04-13,Groceries,West,Credit Card,11.77,5,5,55.91
1320,2024-04-13,Electronics,East,Credit Card,267.94,4,0,1071.76
1037,2024-04-14,Clothing,South,Debit Card,51.49,3,15,131.3
2615,2024-04-14,Toys,East,Debit Card,27.79,3,0,83.37
3123,2024-04-15,Groceries,South,Cash,18.88,3,0,56.64
2923,2024-04-15,Electronics,West,UPI,281.88,2,10,507.38
1670,2024-04-15,Toys,East,UPI,21.4,4,15,72.76
1269,2024-04-15,Groceries,West,Debit Card,11.3,5,0,56.5
3515,2024-04-16,Groceries,South,Credit Card,11.4,4,0,45.6
3413,2024-04-16,Electronics,South,Debit Card,278.73,5,20,1114.92
2231,2024-04-16,Groceries,West,Credit Card,16.65,3,5,47.45
1012,2024-04-16,Electronics,East,UPI,284.35,1,10,255.92
2203,2024-04-16,Beauty,East,Credit Card,30.16,1,10,27.14
1623,2024-04-16,Clothing,West,Credit Card,31.96,4,0,127.84
2225,2024-04-17,Groceries,West,Debit Card,17.97,1,5,17.07
1034,2024-04-17,Furniture,North,Credit Card,264.97,2,10,476.95
2743,2024-04-17,Furniture,North,Credit Card,210.18,4,20,672.58
3602,2024-04-17,Groceries,West,Debit Card,17.12,2,5,32.53
3815,2024-04-18,Clothing,West,Credit Card,47.12,2,10,84.82
3497,2024-04-18,Groceries,North,Debit Card,11.81,5,5,56.1
3064,2024-04-18,Electronics,East,UPI,268.74,2,5,510.61
3876,2024-04-18,Toys,South,Debit Card,30.04,4,10,108.14
1914,2024-04-18,Groceries,East,UPI,13.15,2,20,21.04
3712,2024-04-18,Toys,South,UPI,31.42,5,0,157.1
3894,2024-04-18,Clothing,South,Credit Card,48.05,2,15,81.68
3360,2024-04-18,Groceries,West,UPI,18.36,2,0,36.72
1510,2024-04-18,Groceries,North,Credit Card,14.08,3,10,38.02
2037,2024-04-19,Beauty,North,UPI,23.76,2,0,47.52
2463,2024-04-19,Clothing,East,Credit Card,35.86,1,5,34.07
2443,2024-04-19,Groceries,East,Debit Card,13.91,5,5,66.07
2984,2024-04-19,Furniture,East,Debit Card,221.58,1,0,221.58
1357,2024-04-20,Beauty,West,Cash,22.99,4,0,91.96
2844,2024-04-21,Groceries,North,UPI,19.39,2,5,36.84
2143,2024-04-21,Groceries,South,Cash,16.16,2,0,32.32
1008,2024-04-21,Beauty,South,Debit Card,28.11,4,5,106.82
1142,2024-04-21,Groceries,West,Debit Card,13.15,3,5,37.48
3484,2024-04-21,Clothing,North,Credit Card,45.17,2,0,90.34
1783,2024-04-21,Electronics,West,Debit Card,195.76,3,0,587.28
1165,2024-04-22,Electronics,West,Debit Card,188.74,3,20,452.98
1876,2024-04-22,Clothing,West,UPI,44.54,2,15,75.72
3366,2024-04-22,Toys,West,Debit Card,32.04,5,15,136.17
2523,2024-04-22,Furniture,North,Cash,370.74,3,5,1056.61
1884,2024-04-23,Groceries,West,Debit Card,10.74,4,5,40.81
3866,2024-04-23,Beauty,North,UPI,28.53,4,10,102.71
3547,2024-04-23,Clothing,North,Cash,50.47,5,20,201.88
1900,2024-04-23,Furniture,East,Debit Card,233.65,3,0,700.95
3897,2024-04-24,Furniture,West,UPI,365.77,5,5,1737.41
3161,2024-04-24,Groceries,West,Debit Card,11.59,1,15,9.85
1756,2024-04-25,Clothing,West,UPI,37.23,1,5,35.37
2303,2024-04-25,Electronics,West,Debit Card,275.58,4,0,1102.32
2749,2024-04-25,Furniture,North,Debit Card,224.82,1,15,191.1
1616,2024-04-25,Clothing,North,UPI,48.04,2,0,96.08
2845,2024-04-25,Beauty,North,Debit Card,22.95,1,0,22.95
2257,2024-04-25,Clothing,North,UPI,34.23,5,0,171.15
2146,2024-04-26,Beauty,North,Debit Card,24.25,2,0,48.5
2456,2024-04-26,Furniture,North,UPI,362.38,1,0,362.38
2253,2024-04-26,Clothing,North,Debit Card,35.85,2,5,68.12
3594,2024-04-26,Toys,South,Cash,26.37,2,5,50.1
3193,2024-04-26,Beauty,North,Debit Card,33.11,3,0,99.33
3524,2024-04-26,Electronics,East,UPI,237.74,3,10,641.9
3016,2024-04-27,Clothing,East,Credit Card,38.57,5,5,183.21
3822,2024-04-27,Clothing,West,UPI,39.46,4,0,157.84
3540,2024-04-27,Clothing,North,UPI,51.73,5,20,206.92
2853,2024-04-27,Electronics,East,UPI,178.62,2,10,321.52
1315,2024-04-27,Groceries,South,UPI,13.3,5,10,59.85
2553,2024-04-28,Electronics,North,Debit Card,301.98,5,0,1509.9
1975,2024-04-28,Groceries,East,Cash,11.89,4,0,47.56
2866,2024-04-28,Toys,South,Debit Card,22.39,3,0,67.17
3408,2024-04-28,Electronics,South,Debit Card,216.07,3,15,550.98
3431,2024-04-28,Clothing,West,Debit Card,48.62,2,15,82.65
2900,2024-04-28,Groceries,East,Debit Card,10.6,4,0,42.4
3460,2024-04-29,Beauty,East,Debit Card,38.67,5,5,183.68
1350,2024-04-29,Groceries,East,UPI,12.26,2,0,24.52
2226,2024-04-30,Groceries,East,UPI,15.51,1,0,15.51
1938,2024-04-30,Electronics,East,UPI,178.75,4,5,679.25
1827,2024-05-01,Clothing,West,Debit Card,43.88,3,0,131.64
1764,2024-05-01,Electronics,North,Credit Card,292.28,1,0,292.28
1649,2024-05-01,Clothing,West,Credit Card,39.15,2,0,78.3
2730,2024-05-02,Clothing,South,Debit Card,47.65,4,10,171.54
3761,2024-05-02,Electronics,South,Credit Card,223.69,1,15,190.14
3387,2024-05-02,Electronics,South,Credit Card,182.33,2,0,364.66
3223,2024-05-02,Electronics,North,Debit Card,286.58,5,20,1146.32
1408,2024-05-03,Groceries,South,Credit Card,12.72,3,0,38.16
3295,2024-05-03,Electronics,North,UPI,248.52,5,5,1180.47
2753,2024-05-03,Clothing,West,UPI,45.26,5,10,203.67
3217,2024-05-03,Clothing,North,Debit Card,48.12,2,0,96.24
1013,2024-05-04,Clothing,North,Cash,48.4,4,0,193.6
3445,2024-05-04,Beauty,North,Credit Card,34.77,4,0,139.08
3558,2024-05-04,Furniture,West,Credit Card,240.07,2,0,480.14
1560,2024-05-04,Groceries,South,UPI,13.26,5,10,59.67
3767,2024-05-04,Groceries,North,Credit Card,12.19,2,5,23.16
1596,2024-05-04,Toys,South,Credit Card,22.96,5,0,114.8
3824,2024-05-04,Electronics,East,UPI,298.01,1,20,238.41
2312,2024-05-05,Electronics,South,Credit Card,177.18,4,5,673.28
2314,2024-05-05,Furniture,West,UPI,306.39,5,10,1378.76
2735,2024-05-06,Electronics,South,Credit Card,234.99,1,20,187.99
2931,2024-05-06,Electronics,East,UPI,216.41,1,0,216.41
1768,2024-05-06,Beauty,East,Credit Card,32.84,4,0,131.36
3351,2024-05-06,Groceries,East,Debit Card,19.27,1,5,18.31
1205,2024-05-06,Groceries,West,Credit Card,12.33,5,10,55.48
2389,2024-05-06,Electronics,West,Credit Card,279.43,1,5,265.46
1002,2024-05-06,Beauty,South,Credit Card,24.3,4,10,87.48
3968,2024-05-07,Groceries,West,UPI,17.84,1,15,15.16
2901,2024-05-07,Groceries,South,UPI,11.64,2,10,20.95
1617,2024-05-07,Toys,South,Credit Card,21.74,3,0,65.22
1679,2024-05-07,Electronics,East,UPI,264.14,2,10,475.45
2761,2024-05-07,Clothing,South,Debit Card,41.82,3,10,112.91
1287,2024-05-08,Electronics,West,UPI,267.71,4,20,856.67
1795,2024-05-08,Clothing,South,Credit Card,44.95,1,0,44.95
2668,2024-05-08,Furniture,West,UPI,291.07,1,5,276.52
1342,2024-05-08,Groceries,North,Debit Card,11.77,1,10,10.59
3910,2024-05-08,Clothing,North,Credit Card,35.5,5,5,168.62
1589,2024-05-08,Clothing,South,Debit Card,32.03,3,5,91.29
2234,2024-05-08,Groceries,West,UPI,17.81,1,15,15.14
1692,2024-05-09,Groceries,North,Credit Card,14.12,3,0,42.36
2620,2024-05-09,Toys,North,Debit Card,27.58,3,0,82.74
1637,2024-05-09,Electronics,East,Credit Card,278.8,5,10,1254.6
